"payment_id","customer_id","staff_id","rental_id","amount","payment_date"
27402,467,2,6271,"6.99","2020-04-11 07:30:01.996577-06"
27403,467,2,7360,"2.99","2020-04-27 06:20:32.996577-06"
27404,467,2,7573,"5.99","2020-04-27 14:14:46.996577-06"
27405,467,1,7611,"2.99","2020-04-27 15:40:13.996577-06"
27406,467,1,8010,"7.99","2020-04-28 06:54:46.996577-06"
27407,467,2,8061,"6.99","2020-04-28 08:41:19.996577-06"
27408,467,2,8224,"2.99","2020-04-28 15:27:28.996577-06"
27409,467,2,8480,"8.99","2020-04-29 00:13:12.996577-06"
27410,467,1,8767,"4.99","2020-04-29 11:10:59.996577-06"
27411,468,2,3724,"2.99","2020-04-06 02:41:14.996577-06"
27412,468,1,3840,"5.99","2020-04-06 07:59:25.996577-06"
27413,468,2,4184,"3.99","2020-04-07 01:58:34.996577-06"
27414,468,2,4527,"3.99","2020-04-07 18:48:36.996577-06"
27415,468,1,5285,"2.99","2020-04-09 06:39:10.996577-06"
27416,468,1,6392,"0.99","2020-04-11 13:53:45.996577-06"
27417,468,1,6581,"4.99","2020-04-11 21:55:15.996577-06"
27418,468,2,6815,"5.99","2020-04-12 09:42:36.996577-06"
27419,468,2,7292,"4.99","2020-04-27 04:02:40.996577-06"
27420,468,1,7685,"0.99","2020-04-27 18:41:26.996577-06"
27421,468,2,8423,"5.99","2020-04-28 22:31:23.996577-06"
27422,468,2,8768,"6.99","2020-04-29 11:11:28.996577-06"
27423,468,1,9598,"0.99","2020-04-29 18:59:07.996577-06"
27424,468,1,9690,"6.99","2020-04-29 22:34:55.996577-06"
27425,469,2,3522,"4.99","2020-04-05 16:28:47.996577-06"
27426,469,1,3526,"10.99","2020-04-05 16:31:55.996577-06"
27427,469,2,4067,"3.99","2020-04-06 20:02:49.996577-06"
27428,469,2,4123,"0.99","2020-04-06 22:44:45.996577-06"
27429,469,1,5133,"0.99","2020-04-08 23:11:48.996577-06"
27430,469,1,5299,"3.99","2020-04-09 07:06:35.996577-06"
27431,469,2,5664,"6.99","2020-04-09 23:33:07.996577-06"
27432,469,2,6022,"0.99","2020-04-10 17:44:19.996577-06"
27433,469,2,6099,"4.99","2020-04-10 21:53:10.996577-06"
27434,469,1,6797,"4.99","2020-04-12 08:15:32.996577-06"
27435,469,1,6955,"3.99","2020-04-26 15:24:14.996577-06"
27436,469,2,7062,"6.99","2020-04-26 19:20:27.996577-06"
27437,469,2,7271,"6.99","2020-04-27 02:57:37.996577-06"
27438,469,2,7756,"4.99","2020-04-27 21:51:18.996577-06"
27439,469,1,7914,"4.99","2020-04-28 03:16:34.996577-06"
27440,469,2,8791,"0.99","2020-04-29 12:21:49.996577-06"
27441,469,1,9187,"2.99","2020-04-30 03:42:29.996577-06"
27442,469,2,10075,"4.99","2020-04-30 11:27:08.996577-06"
27443,470,1,3764,"5.99","2020-04-06 04:29:29.996577-06"
27444,470,1,3841,"4.99","2020-04-06 08:02:26.996577-06"
27445,470,1,3922,"4.99","2020-04-06 12:00:53.996577-06"
27446,470,1,4373,"4.99","2020-04-07 11:39:25.996577-06"
27447,470,2,4502,"6.99","2020-04-07 17:40:30.996577-06"
27448,470,2,5082,"4.99","2020-04-08 20:57:04.996577-06"
27449,470,1,6009,"3.99","2020-04-10 17:20:24.996577-06"
27450,470,1,6198,"2.99","2020-04-11 03:40:43.996577-06"
27451,470,2,6703,"4.99","2020-04-12 04:18:45.996577-06"
27452,470,1,6927,"10.99","2020-04-26 14:24:26.996577-06"
27453,470,1,6942,"5.99","2020-04-26 14:56:06.996577-06"
27454,470,1,7663,"4.99","2020-04-27 17:48:14.996577-06"
27455,470,2,8476,"8.99","2020-04-29 00:07:38.996577-06"
27456,470,1,8890,"6.99","2020-04-29 16:10:32.996577-06"
27457,470,1,9422,"5.99","2020-04-30 12:37:07.996577-06"
27458,470,1,9687,"2.99","2020-04-29 22:21:20.996577-06"
27459,470,1,10006,"4.99","2020-04-30 09:23:01.996577-06"
27460,471,1,3917,"0.99","2020-04-06 11:47:55.996577-06"
27461,471,1,4020,"2.99","2020-04-06 17:10:48.996577-06"
27462,471,2,6293,"2.99","2020-04-11 08:53:23.996577-06"
27463,471,1,6336,"8.99","2020-04-11 10:58:39.996577-06"
27464,471,1,6912,"5.99","2020-04-12 13:45:42.996577-06"
27465,471,1,8199,"0.99","2020-04-28 14:38:51.996577-06"
27466,471,1,9077,"2.99","2020-04-29 23:28:45.996577-06"
27467,471,1,9502,"0.99","2020-04-30 15:30:36.996577-06"
27468,471,2,9560,"2.99","2020-04-29 17:45:53.996577-06"
27469,472,2,3815,"6.99","2020-04-06 06:55:02.996577-06"
27470,472,2,5318,"2.99","2020-04-09 07:39:59.996577-06"
27471,472,1,5612,"3.99","2020-04-09 20:43:38.996577-06"
27472,472,1,6119,"6.99","2020-04-10 23:13:12.996577-06"
27473,472,2,6274,"5.99","2020-04-11 07:38:08.996577-06"
27474,472,1,6308,"5.99","2020-04-11 09:37:07.996577-06"
27475,472,1,6584,"2.99","2020-04-11 22:12:02.996577-06"
27476,472,2,8929,"5.99","2020-04-29 17:56:48.996577-06"
27477,472,2,9926,"6.99","2020-04-30 06:40:17.996577-06"
27478,473,1,3971,"0.99","2020-04-06 14:19:06.996577-06"
27479,473,2,4006,"4.99","2020-04-06 15:53:55.996577-06"
27480,473,2,4625,"4.99","2020-04-07 23:42:52.996577-06"
27481,473,1,4873,"0.99","2020-04-08 10:51:58.996577-06"
27482,473,2,5447,"5.99","2020-04-09 13:37:54.996577-06"
27483,473,1,6446,"2.99","2020-04-11 16:12:34.996577-06"
27484,473,2,6890,"4.99","2020-04-12 12:31:29.996577-06"
27485,473,1,7111,"4.99","2020-04-26 21:06:42.996577-06"
27486,473,1,7215,"2.99","2020-04-27 00:52:26.996577-06"
27487,473,2,7918,"1.99","2020-04-28 03:27:19.996577-06"
27488,473,2,7928,"7.99","2020-04-28 03:44:17.996577-06"
27489,473,1,9025,"4.99","2020-04-29 21:18:34.996577-06"
27490,473,2,9120,"8.99","2020-04-30 00:54:34.996577-06"
27491,474,2,3787,"4.99","2020-04-06 05:30:27.996577-06"
27492,474,2,4048,"1.99","2020-04-06 18:59:18.996577-06"
27493,474,1,4481,"2.99","2020-04-07 16:26:41.996577-06"
27494,474,1,4533,"0.99","2020-04-07 19:00:27.996577-06"
27495,474,2,4785,"0.99","2020-04-08 07:38:45.996577-06"
27496,474,1,4809,"2.99","2020-04-08 08:31:48.996577-06"
27497,474,2,4886,"4.99","2020-04-08 11:21:48.996577-06"
27498,474,1,5251,"0.99","2020-04-09 05:04:36.996577-06"
27499,474,1,6499,"7.99","2020-04-11 18:39:44.996577-06"
27500,474,1,8991,"2.99","2020-04-29 20:11:20.996577-06"
27501,475,2,3980,"5.99","2020-04-06 14:39:37.996577-06"
27502,475,1,4013,"6.99","2020-04-06 16:26:26.996577-06"
27503,475,1,4617,"4.99","2020-04-07 23:23:34.996577-06"
27504,475,2,5379,"0.99","2020-04-09 10:36:29.996577-06"
27505,475,1,5407,"0.99","2020-04-09 11:44:33.996577-06"
27506,475,2,5415,"9.99","2020-04-09 11:58:29.996577-06"
27507,475,2,5469,"2.99","2020-04-09 14:36:33.996577-06"
27508,475,1,6224,"4.99","2020-04-11 05:10:44.996577-06"
27509,475,1,7641,"7.99","2020-04-27 16:44:11.996577-06"
27510,475,1,7775,"1.99","2020-04-27 22:33:02.996577-06"
27511,475,2,8207,"5.99","2020-04-28 14:54:57.996577-06"
27512,475,1,9183,"7.99","2020-04-30 03:38:22.996577-06"
27513,475,1,9647,"2.99","2020-04-29 21:13:41.996577-06"
27514,475,1,9737,"2.99","2020-04-30 00:27:44.996577-06"
27515,475,2,10162,"3.99","2020-04-30 14:39:27.996577-06"
27516,476,2,3477,"7.99","2020-04-05 14:33:43.996577-06"
27517,476,1,4010,"5.99","2020-04-06 16:15:26.996577-06"
27518,476,2,4171,"4.99","2020-04-07 01:17:30.996577-06"
27519,476,2,5644,"4.99","2020-04-09 22:26:10.996577-06"
27520,476,1,6151,"2.99","2020-04-11 00:53:43.996577-06"
27521,476,1,7461,"0.99","2020-04-27 10:13:41.996577-06"
27522,476,1,8146,"0.99","2020-04-28 12:06:02.996577-06"
27523,476,2,9325,"6.99","2020-04-30 08:57:45.996577-06"
27524,476,2,9743,"3.99","2020-04-30 00:41:08.996577-06"
27525,477,2,4237,"5.99","2020-04-07 04:45:21.996577-06"
27526,477,1,4283,"2.99","2020-04-07 06:58:01.996577-06"
27527,477,2,4956,"7.99","2020-04-08 14:45:36.996577-06"
27528,477,2,6265,"2.99","2020-04-11 07:12:17.996577-06"
27529,477,2,7302,"2.99","2020-04-27 04:20:39.996577-06"
27530,477,2,7904,"10.99","2020-04-28 02:54:05.996577-06"
27531,477,1,8515,"6.99","2020-04-29 01:23:46.996577-06"
27532,477,1,8821,"5.99","2020-04-29 13:46:38.996577-06"
27533,477,2,8857,"2.99","2020-04-29 15:12:48.996577-06"
27534,477,2,9446,"8.99","2020-04-30 13:21:27.996577-06"
27535,478,1,3691,"4.99","2020-04-06 01:14:38.996577-06"
27536,478,1,5837,"4.99","2020-04-10 08:26:16.996577-06"
27537,478,1,7522,"2.99","2020-04-27 12:39:29.996577-06"
27538,478,2,8488,"4.99","2020-04-29 00:26:04.996577-06"
27539,478,1,9665,"4.99","2020-04-29 21:45:59.996577-06"
27540,478,2,10016,"4.99","2020-04-30 09:41:32.996577-06"
27541,478,2,10127,"0.99","2020-04-30 13:08:14.996577-06"
27542,479,2,3537,"6.99","2020-04-05 17:05:19.996577-06"
27543,479,1,3798,"0.99","2020-04-06 06:26:19.996577-06"
27544,479,2,4183,"8.99","2020-04-07 01:56:59.996577-06"
27545,479,1,5481,"0.99","2020-04-09 15:20:23.996577-06"
27546,479,1,5751,"4.99","2020-04-10 03:53:37.996577-06"
27547,479,2,6084,"7.99","2020-04-10 20:44:46.996577-06"
27548,479,1,6421,"1.99","2020-04-11 15:13:51.996577-06"
27549,479,1,6597,"0.99","2020-04-11 23:05:28.996577-06"
27550,479,2,6849,"8.99","2020-04-12 10:57:45.996577-06"
27551,479,1,7060,"7.99","2020-04-26 19:19:30.996577-06"
27552,479,2,7893,"2.99","2020-04-28 02:17:53.996577-06"
27553,479,1,9347,"5.99","2020-04-30 09:44:29.996577-06"
27554,479,1,9439,"8.99","2020-04-30 13:06:38.996577-06"
27555,479,2,9697,"2.99","2020-04-29 22:51:37.996577-06"
27556,479,2,9754,"7.99","2020-04-30 00:52:09.996577-06"
27557,480,2,3507,"7.99","2020-04-05 15:52:09.996577-06"
27558,480,2,5633,"2.99","2020-04-09 21:50:50.996577-06"
27559,480,1,6191,"2.99","2020-04-11 03:06:18.996577-06"
27560,480,1,7257,"2.99","2020-04-27 02:32:43.996577-06"
27561,480,2,7910,"9.99","2020-04-28 03:13:22.996577-06"
27562,480,2,8847,"4.99","2020-04-29 14:42:07.996577-06"
27563,480,1,8967,"6.99","2020-04-29 19:25:21.996577-06"
27564,480,2,9332,"4.99","2020-04-30 09:22:05.996577-06"
27565,481,1,3863,"0.99","2020-04-06 09:08:44.996577-06"
27566,481,1,4473,"2.99","2020-04-07 15:50:36.996577-06"
27567,481,1,4505,"1.99","2020-04-07 17:48:30.996577-06"
27568,481,1,4532,"0.99","2020-04-07 18:59:05.996577-06"
27569,481,1,4668,"10.99","2020-04-08 01:40:11.996577-06"
27570,481,2,5711,"2.99","2020-04-10 02:05:46.996577-06"
27571,481,1,6044,"0.99","2020-04-10 18:47:05.996577-06"
27572,481,1,7228,"4.99","2020-04-27 01:23:59.996577-06"
27573,481,2,7836,"7.99","2020-04-28 00:23:53.996577-06"
27574,481,1,8243,"6.99","2020-04-28 16:03:59.996577-06"
27575,481,2,8271,"6.99","2020-04-28 16:56:10.996577-06"
27576,481,1,9481,"4.99","2020-04-30 14:54:31.996577-06"
27577,481,1,10018,"3.99","2020-04-30 09:43:40.996577-06"
27578,482,2,3650,"2.99","2020-04-05 23:02:41.996577-06"
27579,482,1,4768,"4.99","2020-04-08 06:56:46.996577-06"
27580,482,1,5334,"4.99","2020-04-09 08:28:39.996577-06"
27581,482,1,5466,"4.99","2020-04-09 14:31:47.996577-06"
27582,482,2,5810,"8.99","2020-04-10 06:50:30.996577-06"
27583,482,2,5880,"2.99","2020-04-10 10:43:24.996577-06"
27584,482,1,6355,"8.99","2020-04-11 12:24:55.996577-06"
27585,482,2,6447,"7.99","2020-04-11 16:13:43.996577-06"
27586,482,2,6844,"5.99","2020-04-12 10:43:19.996577-06"
27587,482,2,7840,"6.99","2020-04-28 00:31:28.996577-06"
27588,482,2,8584,"2.99","2020-04-29 03:36:19.996577-06"
27589,482,2,9874,"6.99","2020-04-30 05:00:57.996577-06"
27590,483,2,3559,"4.99","2020-04-05 18:18:08.996577-06"
27591,483,1,5823,"4.99","2020-04-10 07:48:18.996577-06"
27592,483,2,6478,"4.99","2020-04-11 17:10:10.996577-06"
27593,483,2,6899,"9.99","2020-04-12 13:12:42.996577-06"
27594,483,2,7137,"0.99","2020-04-26 22:09:07.996577-06"
27595,483,1,7381,"4.99","2020-04-27 07:08:52.996577-06"
27596,483,1,7669,"4.99","2020-04-27 18:12:33.996577-06"
27597,483,1,8057,"7.99","2020-04-28 08:35:39.996577-06"
27598,483,1,8356,"4.99","2020-04-28 20:27:22.996577-06"
27599,484,1,4214,"4.99","2020-04-07 03:22:59.996577-06"
27600,484,1,5389,"2.99","2020-04-09 10:54:11.996577-06"
27601,484,2,5708,"6.99","2020-04-10 01:57:45.996577-06"
27602,484,1,5852,"0.99","2020-04-10 09:11:56.996577-06"
27603,484,2,5866,"6.99","2020-04-10 10:03:40.996577-06"
27604,484,2,5977,"5.99","2020-04-10 15:45:04.996577-06"
27605,484,2,6296,"2.99","2020-04-11 09:02:30.996577-06"
27606,484,1,6863,"6.99","2020-04-12 11:27:00.996577-06"
27607,484,2,7440,"4.99","2020-04-27 09:11:53.996577-06"
27608,484,2,7548,"2.99","2020-04-27 13:21:44.996577-06"
27609,484,2,8508,"0.99","2020-04-29 01:03:04.996577-06"
27610,484,2,9141,"5.99","2020-04-30 01:44:30.996577-06"
27611,484,2,9414,"9.99","2020-04-30 12:14:28.996577-06"
27612,484,1,9769,"4.99","2020-04-30 01:20:42.996577-06"
27613,484,2,10166,"8.99","2020-04-30 14:50:46.996577-06"
27614,485,2,3579,"0.99","2020-04-05 19:16:13.996577-06"
27615,485,1,3899,"1.99","2020-04-06 10:41:06.996577-06"
27616,485,1,3904,"0.99","2020-04-06 10:59:23.996577-06"
27617,485,2,4137,"3.99","2020-04-06 23:45:32.996577-06"
27618,485,2,4667,"2.99","2020-04-08 01:34:52.996577-06"
27619,485,1,5193,"2.99","2020-04-09 01:56:44.996577-06"
27620,485,1,5343,"3.99","2020-04-09 08:52:09.996577-06"
27621,485,1,5367,"3.99","2020-04-09 10:07:41.996577-06"
27622,485,1,5820,"4.99","2020-04-10 07:33:25.996577-06"
27623,485,2,6810,"4.99","2020-04-12 09:22:45.996577-06"
27624,485,2,6902,"4.99","2020-04-12 13:25:42.996577-06"
27625,485,1,7144,"4.99","2020-04-26 22:29:03.996577-06"
27626,485,2,8984,"6.99","2020-04-29 20:00:16.996577-06"
27627,485,2,9039,"2.99","2020-04-29 21:52:54.996577-06"
27628,485,1,9053,"4.99","2020-04-29 22:36:05.996577-06"
27629,485,2,9189,"2.99","2020-04-30 03:49:25.996577-06"
27630,485,1,9535,"2.99","2020-04-30 16:47:19.996577-06"
27631,485,1,9565,"0.99","2020-04-29 18:00:26.996577-06"
27632,486,1,3835,"4.99","2020-04-06 07:51:11.996577-06"
27633,486,2,4110,"4.99","2020-04-06 22:12:53.996577-06"
27634,486,1,4205,"4.99","2020-04-07 02:54:05.996577-06"
27635,486,1,4381,"2.99","2020-04-07 12:06:19.996577-06"
27636,486,1,4772,"7.99","2020-04-08 07:09:37.996577-06"
27637,486,2,5006,"4.99","2020-04-08 16:52:33.996577-06"
27638,486,2,6383,"4.99","2020-04-11 13:35:19.996577-06"
27639,486,2,7127,"4.99","2020-04-26 21:42:14.996577-06"
27640,486,2,7446,"4.99","2020-04-27 09:28:50.996577-06"
27641,486,2,8425,"8.99","2020-04-28 22:34:47.996577-06"
27642,486,2,9142,"0.99","2020-04-30 01:49:29.996577-06"
27643,486,1,10079,"2.99","2020-04-30 11:34:11.996577-06"
27644,487,2,3994,"1.99","2020-04-06 15:07:27.996577-06"
27645,487,2,4854,"2.99","2020-04-08 10:13:10.996577-06"
27646,487,1,5634,"3.99","2020-04-09 21:54:14.996577-06"
27647,487,1,6928,"2.99","2020-04-26 14:24:47.996577-06"
27648,487,1,7097,"2.99","2020-04-26 20:24:35.996577-06"
27649,487,1,7788,"0.99","2020-04-27 22:50:21.996577-06"
27650,487,2,7949,"4.99","2020-04-28 04:35:50.996577-06"
27651,487,2,8510,"1.99","2020-04-29 01:10:04.996577-06"
27652,487,2,8689,"2.99","2020-04-29 08:07:24.996577-06"
27653,487,1,8814,"4.99","2020-04-29 13:18:09.996577-06"
27654,487,1,8988,"7.99","2020-04-29 20:07:15.996577-06"
27655,487,2,9457,"2.99","2020-04-30 13:51:31.996577-06"
27656,487,1,9490,"3.99","2020-04-30 15:13:35.996577-06"
27657,487,2,10123,"0.99","2020-04-30 12:59:12.996577-06"
27658,488,2,4133,"6.99","2020-04-06 23:40:52.996577-06"
27659,488,2,4233,"5.99","2020-04-07 04:28:46.996577-06"
27660,488,1,5141,"8.99","2020-04-08 23:33:40.996577-06"
27661,488,2,6548,"5.99","2020-04-11 20:29:12.996577-06"
27662,488,1,7373,"5.99","2020-04-27 06:47:59.996577-06"
27663,488,1,8005,"2.99","2020-04-28 06:43:37.996577-06"
27664,488,2,8050,"0.99","2020-04-28 08:24:13.996577-06"
27665,488,2,8064,"2.99","2020-04-28 08:44:04.996577-06"
27666,488,2,9083,"5.99","2020-04-29 23:42:53.996577-06"
27667,488,1,9532,"2.99","2020-04-30 16:45:17.996577-06"
27668,488,1,9537,"0.99","2020-04-30 16:51:26.996577-06"
27669,489,2,3816,"2.99","2020-04-06 06:55:30.996577-06"
27670,489,1,4774,"3.99","2020-04-08 07:10:54.996577-06"
27671,489,1,6963,"4.99","2020-04-26 15:41:28.996577-06"
27672,489,2,9231,"0.99","2020-04-30 05:10:41.996577-06"
27673,489,1,9459,"4.99","2020-04-30 13:53:12.996577-06"
27674,490,1,3476,"4.99","2020-04-05 14:31:03.996577-06"
27675,490,2,3932,"4.99","2020-04-06 12:34:43.996577-06"
27676,490,1,4083,"2.99","2020-04-06 20:41:41.996577-06"
27677,490,1,4906,"5.99","2020-04-08 12:27:39.996577-06"
27678,490,2,5173,"7.99","2020-04-09 01:00:10.996577-06"
27679,490,2,5489,"0.99","2020-04-09 15:35:29.996577-06"
27680,490,1,5654,"4.99","2020-04-09 22:53:12.996577-06"
27681,490,2,6230,"2.99","2020-04-11 05:30:45.996577-06"
27682,490,1,6803,"4.99","2020-04-12 08:50:15.996577-06"
27683,490,2,6888,"2.99","2020-04-12 12:29:37.996577-06"
27684,490,2,6923,"8.99","2020-04-12 14:09:14.996577-06"
27685,490,1,8552,"5.99","2020-04-29 02:42:28.996577-06"
27686,490,2,9108,"4.99","2020-04-30 00:25:02.996577-06"
27687,490,1,9554,"0.99","2020-04-29 17:35:15.996577-06"
27688,491,1,4046,"8.99","2020-04-06 18:56:25.996577-06"
27689,491,1,4392,"2.99","2020-04-07 12:39:28.996577-06"
27690,491,2,5134,"6.99","2020-04-08 23:21:38.996577-06"
27691,491,1,5889,"4.99","2020-04-10 11:23:07.996577-06"
27692,491,2,6171,"2.99","2020-04-11 01:58:01.996577-06"
27693,491,2,7019,"3.99","2020-04-26 17:48:52.996577-06"
27694,491,2,7281,"6.99","2020-04-27 03:27:46.996577-06"
27695,491,2,7688,"7.99","2020-04-27 18:49:13.996577-06"
27696,491,1,7871,"6.99","2020-04-28 01:45:03.996577-06"
27697,491,2,10036,"2.99","2020-04-30 10:15:46.996577-06"
27698,491,2,10178,"4.99","2020-04-30 15:11:30.996577-06"
27699,492,2,4128,"8.99","2020-04-06 23:03:51.996577-06"
27700,492,1,4142,"2.99","2020-04-06 23:48:11.996577-06"
27701,492,2,4258,"6.99","2020-04-07 05:49:25.996577-06"
27702,492,2,5325,"0.99","2020-04-09 08:04:13.996577-06"
27703,492,1,5609,"0.99","2020-04-09 20:38:12.996577-06"
27704,492,1,6257,"2.99","2020-04-11 06:52:12.996577-06"
27705,492,2,7203,"2.99","2020-04-27 00:29:49.996577-06"
27706,493,2,3586,"4.99","2020-04-05 19:53:08.996577-06"
27707,493,1,3655,"5.99","2020-04-05 23:21:20.996577-06"
27708,493,1,6549,"7.99","2020-04-11 20:30:27.996577-06"
27709,493,1,6552,"4.99","2020-04-11 20:33:32.996577-06"
27710,493,1,7026,"2.99","2020-04-26 18:17:24.996577-06"
27711,493,2,7043,"7.99","2020-04-26 18:52:49.996577-06"
27712,493,1,8298,"4.99","2020-04-28 18:16:02.996577-06"
27713,493,1,8616,"2.99","2020-04-29 05:07:35.996577-06"
27714,494,1,3511,"0.99","2020-04-05 16:10:27.996577-06"
27715,494,2,3803,"2.99","2020-04-06 06:35:21.996577-06"
27716,494,2,3913,"0.99","2020-04-06 11:39:26.996577-06"
27717,494,1,4086,"3.99","2020-04-06 20:54:32.996577-06"
27718,494,2,4397,"5.99","2020-04-07 12:43:20.996577-06"
27719,494,2,4551,"7.99","2020-04-07 20:04:47.996577-06"
27720,494,2,5083,"4.99","2020-04-08 20:58:58.996577-06"
27721,494,1,5180,"2.99","2020-04-09 01:35:19.996577-06"
27722,494,2,7258,"3.99","2020-04-27 02:34:20.996577-06"
27723,494,2,7546,"8.99","2020-04-27 13:18:35.996577-06"
27724,494,2,7737,"1.99","2020-04-27 20:43:29.996577-06"
27725,494,2,8333,"2.99","2020-04-28 19:45:06.996577-06"
27726,494,2,8895,"2.99","2020-04-29 16:17:43.996577-06"
27727,494,1,8934,"4.99","2020-04-29 18:05:31.996577-06"
27728,494,2,9012,"4.99","2020-04-29 20:47:23.996577-06"
27729,494,2,9510,"7.99","2020-04-30 15:52:43.996577-06"
27730,494,1,9799,"2.99","2020-04-30 02:26:58.996577-06"
27731,494,2,9943,"7.99","2020-04-30 07:05:55.996577-06"
27732,495,2,3966,"2.99","2020-04-06 14:07:15.996577-06"
27733,495,2,5484,"7.99","2020-04-09 15:23:03.996577-06"
27734,495,2,6426,"7.99","2020-04-11 15:25:04.996577-06"
27735,495,2,7191,"2.99","2020-04-27 00:04:41.996577-06"
27736,495,1,8151,"0.99","2020-04-28 12:19:18.996577-06"
27737,495,1,8383,"1.99","2020-04-28 21:05:13.996577-06"
27738,495,1,8451,"5.99","2020-04-28 23:13:22.996577-06"
27739,495,1,8672,"5.99","2020-04-29 07:18:14.996577-06"
27740,495,1,9387,"9.99","2020-04-30 10:55:31.996577-06"
27741,495,1,9741,"4.99","2020-04-30 00:37:48.996577-06"
27742,495,2,10065,"4.99","2020-04-30 10:56:00.996577-06"
27743,496,2,3569,"3.99","2020-04-05 18:45:49.996577-06"
27744,496,1,4070,"2.99","2020-04-06 20:05:35.996577-06"
27745,496,1,4261,"4.99","2020-04-07 05:52:22.996577-06"
27746,496,1,4269,"0.99","2020-04-07 06:06:59.996577-06"
27747,496,1,5559,"5.99","2020-04-09 18:41:33.996577-06"
27748,496,2,5949,"4.99","2020-04-10 14:41:26.996577-06"
27749,496,1,7133,"2.99","2020-04-26 21:57:49.996577-06"
27750,496,2,8221,"2.99","2020-04-28 15:15:45.996577-06"
27751,497,1,3696,"2.99","2020-04-06 01:33:21.996577-06"
27752,497,2,4218,"7.99","2020-04-07 03:38:50.996577-06"
27753,497,1,4516,"4.99","2020-04-07 18:12:07.996577-06"
27754,497,1,4578,"0.99","2020-04-07 21:28:43.996577-06"
27755,497,2,4795,"0.99","2020-04-08 08:01:20.996577-06"
27756,497,1,5030,"4.99","2020-04-08 18:04:09.996577-06"
27757,497,1,5239,"4.99","2020-04-09 04:41:01.996577-06"
27758,497,2,7603,"2.99","2020-04-27 15:23:10.996577-06"
27759,497,2,8011,"2.99","2020-04-28 06:55:05.996577-06"
27760,497,1,8150,"6.99","2020-04-28 12:19:07.996577-06"
27761,497,2,8813,"6.99","2020-04-29 13:16:21.996577-06"
27762,497,2,8867,"4.99","2020-04-29 15:30:44.996577-06"
27763,497,1,9273,"9.99","2020-04-30 06:34:02.996577-06"
27764,497,2,9850,"4.99","2020-04-30 04:15:18.996577-06"
27765,498,2,3828,"0.99","2020-04-06 07:25:56.996577-06"
27766,498,2,3856,"2.99","2020-04-06 08:33:12.996577-06"
27767,498,1,4311,"4.99","2020-04-07 08:59:40.996577-06"
27768,498,2,4972,"2.99","2020-04-08 15:24:35.996577-06"
27769,498,1,5286,"2.99","2020-04-09 06:40:07.996577-06"
27770,498,2,5884,"0.99","2020-04-10 11:00:04.996577-06"
27771,498,1,6058,"2.99","2020-04-10 19:32:17.996577-06"
27772,498,1,6088,"1.99","2020-04-10 21:09:01.996577-06"
27773,498,1,7285,"4.99","2020-04-27 03:42:32.996577-06"
27774,498,1,7286,"6.99","2020-04-27 03:52:15.996577-06"
27775,498,1,7341,"4.99","2020-04-27 05:52:21.996577-06"
27776,498,2,8020,"4.99","2020-04-28 07:11:58.996577-06"
27777,498,1,8229,"2.99","2020-04-28 15:37:34.996577-06"
27778,498,2,9021,"0.99","2020-04-29 21:02:50.996577-06"
27779,498,2,9689,"4.99","2020-04-29 22:28:34.996577-06"
27780,499,1,3794,"4.99","2020-04-06 06:03:52.996577-06"
27781,499,1,5022,"2.99","2020-04-08 17:39:20.996577-06"
27782,499,2,5392,"2.99","2020-04-09 11:00:56.996577-06"
27783,499,2,5427,"3.99","2020-04-09 12:40:52.996577-06"
27784,499,1,5956,"4.99","2020-04-10 14:51:34.996577-06"
27785,499,2,6723,"4.99","2020-04-12 05:13:23.996577-06"
27786,499,1,7800,"0.99","2020-04-27 23:19:25.996577-06"
27787,499,1,7831,"0.99","2020-04-28 00:12:47.996577-06"
27788,499,1,7898,"6.99","2020-04-28 02:36:48.996577-06"
27789,499,2,8130,"4.99","2020-04-28 11:16:41.996577-06"
27790,499,1,8770,"3.99","2020-04-29 11:22:16.996577-06"
27791,499,1,9588,"0.99","2020-04-29 18:41:39.996577-06"
27792,500,2,3926,"4.99","2020-04-06 12:11:01.996577-06"
27793,500,1,4561,"0.99","2020-04-07 20:31:09.996577-06"
27794,500,2,4790,"4.99","2020-04-08 07:53:53.996577-06"
